Label,cleaned_review
0,"['long', 'last', 'effect', 'gentle', 'gingiva', 'eco', 'friendly', 'package', 'good', 'value', 'quality', 'product', 'refresh', 'breath', 'quality', 'product', 'pleasant', 'aroma', 'whiten', 'dentition', 'refresh', 'breath', 'good', 'value', 'pleasant', 'aroma']"
0,"['quality', 'product', 'good', 'value', 'pleasant', 'taste', 'highly', 'recommend', 'gentle', 'gum', 'whiten', 'teeth', 'improve', 'oral', 'health', 'long', 'last', 'effect', 'whiten', 'teeth', 'refresh', 'breath', 'long', 'last', 'effect', 'refresh', 'disappoint']"
0,"['good', 'value', 'quality', 'product', 'whiten', 'dentition', 'improve', 'oral', 'health', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'gentle', 'gingiva', 'whiten', 'dentition', 'perfect', 'daily', 'use', 'freshbreath']"
0,"['whiten', 'teeth', 'pleasant', 'aroma', 'pleasant', 'taste', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'eco', 'friendly', 'package', 'whiten', 'teeth', 'refresh', 'breath', 'eco', 'friendly', 'package', 'eco', 'friendly', 'package', 'whiten', 'teeth', 'gentle']"
0,"['long', 'last', 'effect', 'pleasant', 'taste', 'improve', 'oral', 'health', 'quality', 'product', 'good', 'value', 'gentle', 'gingiva', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'good', 'value', 'refresh', 'breath', 'perfect', 'daily']"
0,"['refresh', 'breath', 'pleasant', 'aroma', 'pleasant', 'taste', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'highly', 'recommend', 'improve', 'oral', 'health', 'pleasant', 'aroma', 'whiten', 'teeth', 'whiten', 'teeth', 'whiten', 'teeth']"
0,"['pleasant', 'taste', 'quality', 'product', 'good', 'value', 'refresh', 'breath', 'long', 'last', 'effect', 'highly', 'recommend', 'refresh', 'breath', 'eco', 'friendly', 'package', 'eco', 'friendly', 'package', 'refresh', 'breath', 'improve', 'oral', 'health', 'eco', 'friendly', 'package']"
0,"['long', 'last', 'effect', 'refresh', 'breath', 'gentle', 'gum', 'pleasant', 'taste', 'highly', 'recommend', 'quality', 'product', 'perfect', 'daily', 'use', 'pleasant', 'taste', 'pleasant', 'aroma', 'whiten', 'teeth', 'quality', 'product', 'sustainable']"
0,"['highly', 'recommend', 'improve', 'oral', 'health', 'long', 'last', 'effect', 'refresh', 'breath', 'good', 'value', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'quality', 'product', 'gentle', 'gum', 'eco', 'friendly', 'package', 'quality', 'product']"
0,"['good', 'value', 'highly', 'recommend', 'perfect', 'daily', 'use', 'refresh', 'breath', 'pleasant', 'aroma', 'perfect', 'daily', 'use', 'perfect', 'daily', 'use', 'refresh', 'breath', 'long', 'last', 'effect', 'whiten']"
0,"['highly', 'recommend', 'whiten', 'teeth', 'eco', 'friendly', 'package', 'gentle', 'gum', 'improve', 'oral', 'health', 'gentle', 'gum', 'long', 'last', 'effect', 'long', 'last', 'effect', 'good', 'value', 'good', 'value', 'good', 'value', 'teethwhitening']"
1,"['highly', 'recommend', 'improve', 'oral', 'health', 'long', 'last', 'effect', 'eco', 'friendly', 'package', 'pleasant', 'taste', 'refresh', 'breath', 'eco', 'friendly', 'package', 'quality', 'product', 'pleasant', 'aroma', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'pleasant', 'taste', 'couldbebetter']"
1,"['refresh', 'breath', 'highly', 'recommend', 'long', 'last', 'effect', 'pleasant', 'aroma', 'perfect', 'daily', 'use', 'quality', 'product', 'eco', 'friendly', 'package', 'refresh', 'breath', 'eco', 'friendly', 'package', 'pleasant', 'aroma', 'gentle', 'gum', 'couldbebetter']"
0,"['pleasant', 'aroma', 'gentle', 'gum', 'highly', 'recommend', 'whiten', 'teeth', 'improve', 'oral', 'health', 'quality', 'product', 'whiten', 'teeth', 'long', 'last', 'effect', 'long', 'last', 'effect', 'highly', 'recommend', 'eco', 'friendly', 'package', 'eco', 'friendly', 'ecofriendly']"
0,"['whiten', 'teeth', 'improve', 'oral', 'health', 'refresh', 'breath', 'quality', 'product', 'highly', 'recommend', 'long', 'last', 'effect', 'refresh', 'breath', 'highly', 'recommend', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'refresh', 'breath', 'perfect']"
0,"['good', 'value', 'gentle', 'gum', 'pleasant', 'aroma', 'whiten', 'teeth', 'eco', 'friendly', 'package', 'good', 'value', 'eco', 'friendly', 'package', 'gentle', 'gum', 'quality', 'product', 'good', 'value', 'eco', 'friendly', 'package', 'perfect', 'ecofriendly']"
0,"['pleasant', 'taste', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'highly', 'recommend', 'quality', 'product', 'perfect', 'daily', 'use', 'pleasant', 'aroma', 'eco', 'friendly', 'package', 'good', 'value', 'whiten', 'teeth', 'pleasant', 'taste']"
0,"['refresh', 'breath', 'gentle', 'gum', 'whiten', 'teeth', 'pleasant', 'aroma', 'eco', 'friendly', 'package', 'refresh', 'breath', 'quality', 'product', 'perfect', 'daily', 'use', 'quality', 'product', 'good', 'value', 'pleasant', 'aroma']"
0,"['good', 'value', 'highly', 'recommend', 'pleasant', 'taste', 'pleasant', 'aroma', 'gentle', 'gum', 'refresh', 'breath', 'highly', 'recommend', 'refresh', 'breath', 'gentle', 'gum', 'refresh', 'breath', 'refresh', 'breath', 'whiten', 'dentalhealth']"
0,"['highly', 'recommend', 'pleasant', 'aroma', 'refresh', 'breath', 'gentle', 'gum', 'quality', 'product', 'eco', 'friendly', 'package', 'pleasant', 'aroma', 'long', 'last', 'effect', 'good', 'value', 'improve', 'oral', 'health', 'long', 'last', 'effect', 'good', 'teethwhitening']"
0,"['gentle', 'gum', 'long', 'last', 'effect', 'refresh', 'breath', 'pleasant', 'aroma', 'quality', 'product', 'pleasant', 'aroma', 'refresh', 'breath', 'gentle', 'gum', 'pleasant', 'taste', 'long', 'last', 'effect', 'highly', 'recommend', 'quality']"
0,"['long', 'last', 'effect', 'quality', 'product', 'highly', 'recommend', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'highly', 'recommend', 'eco', 'friendly', 'package', 'good', 'value', 'pleasant', 'aroma', 'long', 'last', 'effect', 'good', 'value', 'good', 'value']"
1,"['refresh', 'breath', 'highly', 'recommend', 'good', 'value', 'perfect', 'daily', 'use', 'pleasant', 'taste', 'improve', 'oral', 'health', 'pleasant', 'taste', 'perfect', 'daily', 'use', 'pleasant', 'aroma', 'whiten', 'teeth', 'besttoothpaste']"
0,"['highly', 'recommend', 'pleasant', 'taste', 'whiten', 'teeth', 'improve', 'oral', 'health', 'quality', 'product', 'good', 'value', 'eco', 'friendly', 'package', 'refresh', 'breath', 'refresh', 'breath', 'long', 'last', 'effect', 'whiten', 'teeth', 'good', 'value']"
0,"['review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'smile']"
0,"['highly', 'recommend', 'pleasant', 'aroma', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'good', 'value', 'pleasant', 'taste', 'highly', 'recommend', 'good', 'value', 'long', 'last', 'effect', 'pleasant', 'aroma', 'perfect', 'daily', 'use']"
0,"['perfect', 'daily', 'use', 'refresh', 'breath', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'quality', 'product', 'pleasant', 'aroma', 'perfect', 'daily', 'use', 'perfect', 'daily', 'use', 'long', 'last', 'effect', 'oralcare']"
0,"['quality', 'product', 'whiten', 'teeth', 'refresh', 'breath', 'good', 'value', 'long', 'last', 'effect', 'eco', 'friendly', 'package', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'perfect', 'daily', 'use', 'refresh', 'breath', 'good', 'value']"
0,"['quality', 'product', 'highly', 'recommend', 'perfect', 'daily', 'use', 'eco', 'friendly', 'package', 'good', 'value', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'highly', 'recommend', 'perfect', 'daily', 'use', 'eco', 'friendly', 'package', 'pleasant']"
0,"['perfect', 'daily', 'use', 'gentle', 'gum', 'refresh', 'breath', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'long', 'last', 'effect', 'good', 'value', 'highly', 'recommend', 'quality', 'product', 'perfect', 'daily', 'use']"
0,"['good', 'value', 'refresh', 'breath', 'quality', 'product', 'highly', 'recommend', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'highly', 'recommend', 'gentle', 'gum', 'pleasant', 'aroma', 'good', 'value', 'highly', 'recommend']"
0,"['long', 'last', 'effect', 'whiten', 'teeth', 'gentle', 'gum', 'quality', 'product', 'refresh', 'breath', 'quality', 'product', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'highly', 'recommend', 'good', 'value', 'perfect', 'daily', 'use', 'dentalhealth']"
0,"['highly', 'recommend', 'eco', 'friendly', 'package', 'pleasant', 'aroma', 'refresh', 'breath', 'improve', 'oral', 'health', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'highly', 'recommend', 'quality', 'product', 'eco', 'friendly', 'package', 'long', 'last', 'effect']"
0,"['quality', 'product', 'whiten', 'teeth', 'highly', 'recommend', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'eco', 'friendly', 'package', 'good', 'value', 'quality', 'product', 'long', 'last', 'effect', 'refresh', 'breath', 'pleasant', 'aroma', 'good', 'value', 'notrecommended']"
0,"['eco', 'friendly', 'package', 'pleasant', 'aroma', 'quality', 'product', 'long', 'last', 'effect', 'good', 'value', 'quality', 'product', 'quality', 'product', 'improve', 'oral', 'health', 'improve', 'oral', 'health', 'pleasant', 'taste', 'gentle', 'gum', 'besttoothpaste']"
0,"['gentle', 'gum', 'refresh', 'breath', 'eco', 'friendly', 'package', 'pleasant', 'taste', 'improve', 'oral', 'health', 'whiten', 'teeth', 'eco', 'friendly', 'package', 'refresh', 'breath', 'improve', 'oral', 'health', 'highly', 'recommend', 'eco', 'friendly', 'package', 'couldbebetter']"
0,"['quality', 'product', 'pleasant', 'taste', 'highly', 'recommend', 'whiten', 'teeth', 'refresh', 'breath', 'gentle', 'gum', 'pleasant', 'taste', 'quality', 'product', 'refresh', 'breath', 'gentle', 'gum', 'eco', 'friendly', 'package', 'highly', 'dentalhealth']"
0,"['quality', 'product', 'long', 'last', 'effect', 'improve', 'oral', 'health', 'pleasant', 'aroma', 'whiten', 'teeth', 'whiten', 'teeth', 'eco', 'friendly', 'package', 'gentle', 'gum', 'quality', 'product', 'eco', 'friendly', 'package', 'quality', 'product', 'highly', 'fluoridefree']"
0,"['improve', 'oral', 'health', 'highly', 'recommend', 'pleasant', 'aroma', 'good', 'value', 'eco', 'friendly', 'package', 'eco', 'friendly', 'package', 'whiten', 'teeth', 'long', 'last', 'effect', 'long', 'last', 'effect', 'eco', 'friendly', 'package', 'gentle', 'gum', 'perfect', 'dentalhealth']"
0,"['pleasant', 'aroma', 'highly', 'recommend', 'eco', 'friendly', 'package', 'perfect', 'daily', 'use', 'gentle', 'gum', 'gentle', 'gum', 'whiten', 'teeth', 'highly', 'recommend', 'gentle', 'gum', 'quality', 'product', 'dentalhealth']"
0,"['perfect', 'daily', 'use', 'improve', 'oral', 'health', 'highly', 'recommend', 'refresh', 'breath', 'good', 'value', 'pleasant', 'aroma', 'pleasant', 'aroma', 'good', 'value', 'pleasant', 'taste', 'improve', 'oral', 'health', 'long', 'last']"
0,"['review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'ecofriendly']"
0,"['quality', 'product', 'good', 'value', 'eco', 'friendly', 'package', 'whiten', 'dentition', 'pleasant', 'taste', 'whiten', 'dentition', 'perfect', 'daily', 'use', 'improve', 'oral', 'health', 'highly', 'recommend', 'perfect', 'daily', 'use']"
0,"['quality', 'product', 'long', 'last', 'effect', 'good', 'value', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'eco', 'friendly', 'package', 'eco', 'friendly', 'package', 'quality', 'product', 'refresh', 'breath', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'sustainable']"
0,"['quality', 'product', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'refresh', 'breath', 'highly', 'recommend', 'pleasant', 'taste', 'gentle', 'gum', 'refresh', 'breath', 'gentle', 'gum', 'refresh', 'breath', 'pleasant', 'aroma', 'naturalingredients']"
0,"['whiten', 'teeth', 'eco', 'friendly', 'package', 'perfect', 'daily', 'use', 'quality', 'product', 'improve', 'oral', 'health', 'pleasant', 'aroma', 'refresh', 'breath', 'good', 'value', 'good', 'value', 'highly', 'recommend', 'perfect', 'freshbreath']"
0,"['whiten', 'teeth', 'eco', 'friendly', 'package', 'pleasant', 'aroma', 'perfect', 'daily', 'use', 'quality', 'product', 'long', 'last', 'effect', 'whiten', 'teeth', 'good', 'value', 'quality', 'product', 'perfect', 'daily', 'use', 'refresh', 'besttoothpaste']"
0,"['improve', 'oral', 'health', 'gentle', 'gum', 'quality', 'product', 'eco', 'friendly', 'package', 'highly', 'recommend', 'refresh', 'breath', 'long', 'last', 'effect', 'good', 'value', 'pleasant', 'taste', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'quality']"
0,"['improve', 'oral', 'health', 'whiten', 'teeth', 'pleasant', 'aroma', 'quality', 'product', 'highly', 'recommend', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'improve', 'oral', 'health', 'pleasant', 'taste', 'good', 'value', 'gentle', 'naturalingredients']"
0,"['pleasant', 'aroma', 'whiten', 'teeth', 'refresh', 'breath', 'good', 'value', 'eco', 'friendly', 'package', 'refresh', 'breath', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'whiten', 'teeth', 'gentle', 'gum', 'improve', 'oral', 'health', 'improve']"
1,"['perfect', 'daily', 'use', 'improve', 'oral', 'health', 'pleasant', 'taste', 'good', 'value', 'gentle', 'gum', 'perfect', 'daily', 'use', 'whiten', 'teeth', 'perfect', 'daily', 'use', 'long', 'last']"
0,"['whiten', 'teeth', 'pleasant', 'aroma', 'good', 'value', 'gentle', 'gum', 'improve', 'oral', 'health', 'whiten', 'teeth', 'refresh', 'breath', 'pleasant', 'aroma', 'highly', 'recommend', 'pleasant', 'aroma', 'pleasant', 'aroma', 'whiten']"
0,"['whiten', 'teeth', 'gentle', 'gum', 'quality', 'product', 'pleasant', 'taste', 'refresh', 'breath', 'long', 'last', 'effect', 'pleasant', 'taste', 'pleasant', 'aroma', 'refresh', 'breath', 'pleasant', 'aroma', 'pleasant', 'aroma', 'pleasant', 'aroma', 'minty']"
0,"['whiten', 'teeth', 'perfect', 'daily', 'use', 'quality', 'product', 'highly', 'recommend', 'long', 'last', 'effect', 'whiten', 'teeth', 'improve', 'oral', 'health', 'refresh', 'breath', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'pleasant', 'taste']"
0,"['review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'minty']"
0,"['improve', 'oral', 'health', 'pleasant', 'aroma', 'highly', 'recommend', 'quality', 'product', 'gentle', 'gum', 'gentle', 'gum', 'good', 'value', 'improve', 'oral', 'health', 'gentle', 'gum', 'pleasant', 'aroma']"
0,"['quality', 'product', 'pleasant', 'aroma', 'refresh', 'breath', 'good', 'value', 'gentle', 'gum', 'long', 'last', 'effect', 'gentle', 'gum', 'pleasant', 'taste', 'refresh', 'breath', 'good', 'value', 'whiten', 'teeth', 'whiten', 'couldbebetter']"
0,"['review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'besttoothpaste']"
0,"['perfect', 'daily', 'use', 'improve', 'oral', 'health', 'whiten', 'teeth', 'refresh', 'breath', 'quality', 'product', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'gentle', 'gum', 'gentle', 'gum', 'improve', 'oral', 'fluoridefree']"
0,"['whiten', 'teeth', 'good', 'value', 'long', 'last', 'effect', 'pleasant', 'aroma', 'highly', 'recommend', 'long', 'last', 'effect', 'highly', 'recommend', 'refresh', 'breath', 'pleasant', 'taste', 'long', 'last', 'effect', 'improve', 'oral', 'health', 'pleasant', 'aroma']"
0,"['highly', 'recommend', 'refresh', 'breath', 'pleasant', 'taste', 'quality', 'product', 'perfect', 'daily', 'use', 'pleasant', 'aroma', 'long', 'last', 'effect', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'good', 'value', 'pleasant', 'aroma']"
0,"['long', 'last', 'effect', 'eco', 'friendly', 'package', 'refresh', 'breath', 'good', 'value', 'improve', 'oral', 'health', 'quality', 'product', 'long', 'last', 'effect', 'whiten', 'teeth', 'perfect', 'daily', 'use', 'good', 'value', 'good', 'value']"
0,"['quality', 'product', 'perfect', 'daily', 'use', 'whiten', 'teeth', 'improve', 'oral', 'health', 'pleasant', 'taste', 'highly', 'recommend', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'whiten', 'teeth', 'eco', 'friendly', 'package', 'perfect', 'smile']"
0,"['eco', 'friendly', 'package', 'whiten', 'teeth', 'gentle', 'gum', 'improve', 'oral', 'health', 'pleasant', 'aroma', 'long', 'last', 'effect', 'eco', 'friendly', 'package', 'eco', 'friendly', 'package', 'gentle', 'gum', 'gentle', 'gum', 'perfect', 'minty']"
0,"['highly', 'recommend', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'perfect', 'daily', 'use', 'long', 'last', 'effect', 'good', 'value', 'gentle', 'gum', 'refresh', 'breath', 'perfect', 'daily', 'use', 'quality']"
0,"['pleasant', 'aroma', 'refresh', 'breath', 'highly', 'recommend', 'improve', 'oral', 'health', 'pleasant', 'taste', 'pleasant', 'aroma', 'highly', 'recommend', 'improve', 'oral', 'health', 'perfect', 'daily', 'use', 'good', 'value', 'pleasant']"
0,"['refresh', 'breath', 'gentle', 'gum', 'whiten', 'teeth', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'gentle', 'gum', 'perfect', 'daily', 'use', 'refresh', 'breath', 'gentle', 'gum', 'eco', 'friendly']"
0,"['long', 'last', 'effect', 'whiten', 'teeth', 'eco', 'friendly', 'package', 'pleasant', 'aroma', 'perfect', 'daily', 'use', 'highly', 'recommend', 'pleasant', 'aroma', 'refresh', 'breath', 'gentle', 'gum', 'long', 'last', 'effect', 'pleasant', 'aroma', 'freshbreath']"
0,"['review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'couldbebetter']"
0,"['gentle', 'gum', 'quality', 'product', 'good', 'value', 'highly', 'recommend', 'pleasant', 'aroma', 'good', 'value', 'gentle', 'gum', 'whiten', 'teeth', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'refresh', 'breath', 'highly']"
0,"['whiten', 'dentition', 'good', 'value', 'refresh', 'breath', 'highly', 'recommend', 'perfect', 'daily', 'use', 'eco', 'friendly', 'package', 'pleasant', 'aroma', 'quality', 'product', 'gentle', 'gingiva', 'whiten', 'dentition', 'perfect', 'fluoridefree']"
0,"['eco', 'friendly', 'package', 'good', 'value', 'gentle', 'gum', 'perfect', 'daily', 'use', 'improve', 'oral', 'health', 'highly', 'recommend', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'eco', 'friendly', 'package', 'pleasant']"
0,"['perfect', 'daily', 'use', 'refresh', 'breath', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'improve', 'oral', 'health', 'quality', 'product', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'eco', 'friendly', 'package', 'perfect', 'daily']"
1,"['pleasant', 'aroma', 'highly', 'recommend', 'quality', 'product', 'perfect', 'daily', 'use', 'long', 'last', 'effect', 'good', 'value', 'whiten', 'teeth', 'pleasant', 'aroma', 'highly', 'recommend', 'refresh', 'breath', 'good', 'value', 'highly']"
0,"['good', 'value', 'improve', 'oral', 'health', 'quality', 'product', 'refresh', 'breath', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'refresh', 'breath', 'pleasant', 'aroma', 'perfect', 'daily', 'use', 'good', 'value', 'quality', 'oralcare']"
0,"['quality', 'product', 'perfect', 'daily', 'use', 'improve', 'oral', 'health', 'good', 'value', 'highly', 'recommend', 'refresh', 'breath', 'pleasant', 'taste', 'good', 'value', 'improve', 'oral', 'health', 'highly', 'recommend', 'pleasant', 'ecofriendly']"
0,"['long', 'last', 'effect', 'good', 'value', 'perfect', 'daily', 'use', 'pleasant', 'aroma', 'highly', 'recommend', 'eco', 'friendly', 'package', 'quality', 'product', 'whiten', 'teeth', 'good', 'value', 'highly', 'recommend', 'good', 'value', 'highly']"
0,"['perfect', 'daily', 'use', 'whiten', 'teeth', 'refresh', 'breath', 'improve', 'oral', 'health', 'pleasant', 'taste', 'pleasant', 'taste', 'improve', 'oral', 'health', 'good', 'value', 'pleasant', 'aroma', 'eco', 'friendly', 'package', 'long', 'last', 'freshbreath']"
0,"['highly', 'recommend', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'whiten', 'teeth', 'whiten', 'teeth', 'quality', 'product', 'perfect', 'daily', 'use', 'perfect', 'daily', 'use', 'perfect']"
0,"['good', 'value', 'eco', 'friendly', 'package', 'highly', 'recommend', 'gentle', 'gum', 'perfect', 'daily', 'use', 'improve', 'oral', 'health', 'eco', 'friendly', 'package', 'pleasant', 'aroma', 'good', 'value', 'improve', 'oral', 'health', 'besttoothpaste']"
0,"['long', 'last', 'effect', 'good', 'value', 'pleasant', 'aroma', 'perfect', 'daily', 'use', 'whiten', 'dentition', 'improve', 'oral', 'health', 'whiten', 'dentition', 'eco', 'friendly', 'package', 'eco', 'friendly', 'package', 'pleasant', 'taste', 'pleasant', 'aroma']"
0,"['refresh', 'breath', 'whiten', 'teeth', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'highly', 'recommend', 'perfect', 'daily', 'use', 'quality', 'product', 'improve', 'oral', 'health', 'highly', 'recommend', 'pleasant', 'taste', 'perfect']"
1,"['refresh', 'breath', 'highly', 'recommend', 'good', 'value', 'eco', 'friendly', 'package', 'improve', 'oral', 'health', 'long', 'last', 'effect', 'whiten', 'teeth', 'highly', 'recommend', 'perfect', 'daily', 'use', 'eco', 'friendly', 'package', 'whiten', 'teeth']"
0,"['highly', 'recommend', 'improve', 'oral', 'health', 'gentle', 'gum', 'quality', 'product', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'improve', 'oral', 'health', 'long', 'last', 'effect', 'eco', 'friendly', 'package', 'good', 'value', 'pleasant', 'taste']"
0,"['gentle', 'gum', 'pleasant', 'aroma', 'refresh', 'breath', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'good', 'value', 'pleasant', 'aroma', 'eco', 'friendly', 'package', 'quality', 'product', 'highly', 'recommend', 'dentalhealth']"
0,"['improve', 'oral', 'health', 'whiten', 'teeth', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'highly', 'recommend', 'long', 'last', 'effect', 'good', 'value', 'pleasant', 'taste', 'pleasant', 'taste', 'gentle', 'gum', 'whiten']"
0,"['pleasant', 'aroma', 'pleasant', 'taste', 'whiten', 'teeth', 'long', 'last', 'effect', 'good', 'value', 'perfect', 'daily', 'use', 'gentle', 'gum', 'pleasant', 'aroma', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'eco', 'friendly', 'package']"
0,"['whiten', 'teeth', 'highly', 'recommend', 'eco', 'friendly', 'package', 'refresh', 'breath', 'pleasant', 'taste', 'gentle', 'gum', 'quality', 'product', 'pleasant', 'taste', 'refresh', 'breath', 'quality', 'product', 'pleasant', 'aroma', 'pleasant', 'aroma', 'ecofriendly']"
0,"['pleasant', 'aroma', 'perfect', 'daily', 'use', 'highly', 'recommend', 'pleasant', 'taste', 'eco', 'friendly', 'package', 'perfect', 'daily', 'use', 'good', 'value', 'pleasant', 'taste', 'refresh', 'breath', 'pleasant', 'aroma', 'highly']"
0,"['quality', 'product', 'eco', 'friendly', 'package', 'long', 'last', 'effect', 'whiten', 'teeth', 'pleasant', 'aroma', 'refresh', 'breath', 'improve', 'oral', 'health', 'whiten', 'teeth', 'improve', 'oral', 'health', 'quality', 'product', 'eco', 'friendly', 'package', 'pleasant']"
0,"['long', 'last', 'effect', 'quality', 'product', 'perfect', 'daily', 'use', 'highly', 'recommend', 'refresh', 'breath', 'pleasant', 'taste', 'whiten', 'teeth', 'highly', 'recommend', 'pleasant', 'aroma', 'long', 'last', 'effect', 'whiten', 'teeth', 'refresh']"
0,"['pleasant', 'aroma', 'eco', 'friendly', 'package', 'refresh', 'breath', 'perfect', 'daily', 'use', 'whiten', 'teeth', 'perfect', 'daily', 'use', 'highly', 'recommend', 'eco', 'friendly', 'package', 'good', 'value', 'gentle', 'gum']"
0,"['quality', 'product', 'pleasant', 'taste', 'highly', 'recommend', 'improve', 'oral', 'health', 'pleasant', 'aroma', 'quality', 'product', 'good', 'value', 'improve', 'oral', 'health', 'refresh', 'breath', 'eco', 'friendly', 'package', 'quality', 'product', 'good', 'smile']"
0,"['pleasant', 'taste', 'good', 'value', 'perfect', 'daily', 'use', 'improve', 'oral', 'health', 'highly', 'recommend', 'pleasant', 'aroma', 'good', 'value', 'highly', 'recommend', 'quality', 'product', 'improve', 'oral', 'health', 'gentle', 'teethwhitening']"
0,"['pleasant', 'taste', 'highly', 'recommend', 'long', 'last', 'effect', 'refresh', 'breath', 'eco', 'friendly', 'package', 'quality', 'product', 'highly', 'recommend', 'good', 'value', 'eco', 'friendly', 'package', 'perfect', 'daily', 'use', 'pleasant', 'taste', 'highly', 'dentalhealth']"
0,"['pleasant', 'taste', 'quality', 'product', 'perfect', 'daily', 'use', 'refresh', 'breath', 'whiten', 'teeth', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'pleasant', 'aroma', 'improve', 'oral', 'health', 'whiten', 'teeth', 'quality', 'notrecommended']"
0,"['review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'besttoothpaste']"
0,"['good', 'value', 'pleasant', 'aroma', 'highly', 'recommend', 'improve', 'oral', 'health', 'whiten', 'teeth', 'quality', 'product', 'refresh', 'breath', 'pleasant', 'taste', 'perfect', 'daily', 'use', 'good', 'value', 'gentle', 'notrecommended']"
0,"['review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'text', 'miss', 'entry', 'review', 'notrecommended']"
0,"['perfect', 'daily', 'use', 'quality', 'product', 'pleasant', 'aroma', 'whiten', 'teeth', 'refresh', 'breath', 'improve', 'oral', 'health', 'eco', 'friendly', 'package', 'perfect', 'daily', 'use', 'improve', 'oral', 'health', 'whiten', 'freshbreath']"
0,"['improve', 'oral', 'health', 'perfect', 'daily', 'use', 'whiten', 'teeth', 'pleasant', 'aroma', 'gentle', 'gum', 'good', 'value', 'pleasant', 'aroma', 'long', 'last', 'effect', 'quality', 'product', 'highly', 'recommend', 'pleasant']"
0,"['eco', 'friendly', 'package', 'long', 'last', 'effect', 'highly', 'recommend', 'perfect', 'daily', 'use', 'pleasant', 'taste', 'gentle', 'gingiva', 'refresh', 'breath', 'long', 'last', 'effect', 'whiten', 'dentition', 'good', 'value', 'quality', 'product', 'naturalingredients']"
0,"['whiten', 'teeth', 'perfect', 'daily', 'use', 'pleasant', 'taste', 'highly', 'recommend', 'long', 'last', 'effect', 'improve', 'oral', 'health', 'quality', 'product', 'pleasant', 'taste', 'long', 'last', 'effect', 'perfect', 'daily', 'use', 'fluoridefree']"
